station_id;stationCode;name;lat;lon;capacity;station_opening_hours;rental_methods/0
230873471;16110;Octave Feuillet - Albéric Magnard;48.86106902949534;2.2730283066630363;21;;
17278902806;44015;Rouget de L'isle - Watteau;48.778192750803;2.3963020229163;20;;
129164969;43009;Place Jean-Spire-Lemaître;48.8468428626593;2.452062070369721;50;;CREDITCARD
129004826;9001;Bellefond - Poissonnière;48.87759897050706;2.348463758826256;17;;CREDITCARD
518825709;17032;Jean Oestreicher - Porte de Champerret;48.88655580065981;2.288640439510346;21;;
128930462;8016;Square Louis XVI;48.87320440102894;2.323658830743138;29;;CREDITCARD
54000565;10115;Granges aux Belles;48.8761373390584;2.3680844979417;27;;
210586093;10029;Dunkerque - Rocroy;48.880726;2.351464;24;;
369644630;10161;Gare de l'Est - Faubourg-Saint-Martin;48.875642647477;2.3594588041306;32;;CREDITCARD
214114469;41303;Gare de Nogent-le-Perreux;48.83842553348809;2.493693307042122;32;;CREDITCARD
55927887;12031;Gabriel Lamé;48.8351212784276;2.385534569621086;36;;CREDITCARD
323616530;1001;Quai de l'Horloge - Pont Neuf;48.857058739111;2.3417982839439;17;;CREDITCARD
72765603;5022;Boulangers - Cardinal Lemoine;48.8462904;2.3521495;20;;CREDITCARD
16659953198;21328;Verger - Colonel Guichard;48.816376985087;2.2670380088932;29;;CREDITCARD
20637036701;19207;Jean Jaurès - Bouret;48.883144703938;2.3712364995651;32;;CREDITCARD
35196898;13104;Gare d'Austerlitz - Quai Saint-Bernard;48.84369030864;2.3657163977623;27;;CREDITCARD
128920403;8009;Gare Saint-Lazare - Isly;48.874777677621296;2.326515804784655;27;;CREDITCARD
1062192012;31103;Gare Rosny-Bois-Perrier;48.88115023337061;2.480436824262142;35;;CREDITCARD
521393180;17008;Porte Pouchet-Bessières;48.8978765;2.3230632;23;;
128887067;7018;Ségur - d'Estrées;48.851419978983;2.3097044974566;19;;
7254;5005;Gay Lussac - Saint-Jacques;48.844730256132;2.3419239448664;42;;
128989986;8053;Place Georges Guillaumin;48.874750203957;2.301771435326;29;;CREDITCARD
129025451;9038;Douai - Bruxelles;48.883207841228;2.3308449949029;27;;
210582921;9106;Boudreau - Auber;48.87219;2.329423;28;;
208795867;19105;Ambroise Rendu - Porte Brunet;48.883667;2.395733;17;;
82567101;31706;Château - République;48.862923800596;2.4155035614967;26;;
457813746;22409;Henri Barbusse - Stalingrad;48.814183748660554;2.2872862592339516;16;;CREDITCARD
50191171;19015;Thionville - Ourcq;48.88917613743794;2.3833653330802917;24;;CREDITCARD
129014600;9022;Rossini - Laffitte;48.87334627510507;2.337980867701675;33;;
3906153622;26003;Argenteuil - Voltaire;48.918648659556;2.281411215663;16;;
66491397;12151;Gare de Lyon - Place Louis Armand;48.845515089794;2.3726498446286;60;;CREDITCARD
20512737633;51006;Lieutenant Colonel Prudhon - Repos;48.946800700149;2.2380727982588;26;;CREDITCARD
2515995748;92007;Pesaro - Préfecture;48.89577046284005;2.223908342421055;22;;CREDITCARD
27363162;16026;Ranelagh - Mozart;48.8554439;2.2704418;23;;CREDITCARD
129021753;9028;Moncey - Blanche;48.88006587474148;2.3310810327529907;17;;
210740080;10107;Gare du Nord - Hôpital Lariboisière;48.881949;2.352339;49;;
3906094706;26002;Redoute - Les Courtilles;48.929867194519;2.2836696356535;40;;
80216231;17043;Belidor - Gouvion-Saint-Cyr;48.88022154052015;2.2854680567979813;39;;CREDITCARD
336511521;19026;Place de Rhin et Danube;48.88192765861766;2.392586767673493;30;;
82562556;16039;Exelmans - Versailles;48.84097491091973;2.264390252530575;49;;CREDITCARD
1062250686;45003;11 Novembre 1918 - 8 Mai 1945;48.80889533774377;2.5382421165704727;36;;
129043651;11002;Roquette - Thiéré;48.85507930579506;2.3733686318721463;23;;CREDITCARD
27363489;12111;Claude Decaen - Cannebière;48.83761417037952;2.397253782195704;45;;
39296638;8034;Berri - Haussmann;48.874746047357135;2.3082953318953514;49;;
813544903;11047;Amelot - Saint-Sébastien;48.861142162761;2.3677996181077;30;;
205938683;19043;Delphine Seyrig - Général Leclerc;48.893923963057865;2.39790290594101;53;;
210399835;5032;Panthéon - Valette;48.847020571652;2.3464982619671;51;;
210583589;10010;Place Jacques Bonsergent;48.870948218595;2.3612049221992;33;;CREDITCARD
230877798;18107;Chartres - La Charbonnière;48.8847601;2.3534657;34;;
129048000;11023;Saint-Maur - Roquette;48.858688774063;2.3835539945715;46;;CREDITCARD
101763163;15067;Desaix - Edgar Faure;48.852804604940296;2.293077029857222;12;;CREDITCARD
213688462;16108;Sablons - Georges Mandel;48.863875;2.28189;38;;
27414578;6006;Notre-Dame-des-Champs - Stanislas;48.84479928858768;2.329337755887181;19;;CREDITCARD
54000569;11027;Saint-Ambroise - Parmentier;48.862147844548;2.3772348091006;38;;CREDITCARD
508042092;12128;Pyramide - Ecole du Breuil ;48.82237977153955;2.4586871266365056;34;;
42603855;8010;Liège - Moscou;48.8795431;2.3264628;17;;
818302209;31022;Mairie de Montreuil;48.86131452758348;2.440614402294159;52;;CREDITCARD
1057392676;46002;Rouget de Lisle;48.764615483395254;2.4071189761161804;35;;CREDITCARD
129034587;10016;Récollets - Square Villemin;48.875034655883944;2.359801238597928;17;;
261987383;31009;Place Du Général De Gaulle;48.8687591;2.4329931;26;;
314829539;41302;Charles de Gaulle - Beauté;48.83649602312711;2.479562651149885;49;;
1057324291;14020;Cimetière de Montrouge;48.821466904768;2.3215785772007;58;;
583539396;33017;Anatole France - President Roosevelt;48.9155156;2.3814103;29;;CREDITCARD
101753100;15042;Henry Farman;48.83372430280548;2.2713854536414146;16;;
81081358;18011;Pajol - Place Herbert;48.8927825;2.3635598;39;;CREDITCARD
209057581;33102;Gabriel Péri - Francisco Ferrer;48.88633710236977;2.407338917255402;18;;
3906335682;42706;Roger Salengro - Fontainebleau;48.814548697325;2.3611663654447;25;;CREDITCARD
586539770;21212;Marne - Germain Dardan;48.81217465201;2.3035024699104;22;;CREDITCARD
597245295;44006;Concorde - Stalingrad;48.7985844;2.3821302;35;;CREDITCARD
235513935;19120;Carducci - Place Hannah Arendt;48.877436681515796;2.3860743641853337;27;;
102324803;20042;Pyrénées - Emmery;48.87202880542;2.3918598091484;40;;
532054446;11113;Richard Lenoir - Republique;48.8667175;2.3692541;58;;CREDITCARD
535500589;15104;Hôpital Européen Georges Pompidou;48.837695319163;2.2753742337227;78;;
265464297;14003;Schoelcher - Raspail;48.83681733526843;2.3312794080411474;50;;CREDITCARD
66491385;43008;Fontenay - Libération;48.847803063647;2.4451419711113;25;;
37815993;5018;Mutualité;48.848225572724;2.3502873256803;37;;CREDITCARD
13718041;19101;Square Simon Bolivar;48.875089888322;2.3826304078102;24;;
126050442;17030;Pereire - Rennequin;48.883647828876;2.2952447086573;23;;CREDITCARD
19495443023;17204;Paul Bodin - Clichy;48.892594758409;2.3171403311203;33;;
828134511;14138;Porte de Vanves;48.828012849445;2.3056878894567;32;;
129060764;12114;Victor Hugo - Jeanne Jugan;48.843949064031825;2.415081394834419;28;;
596813170;41209;Cimetière de Fontenay-sous-Bois;48.84706173362218;2.4787822365760808;15;;
596872103;21312;Lucie Aubrac - Fort;48.818144834008976;2.271184623241425;30;;CREDITCARD
129067920;14008;Mouton Duvernet - Général Leclerc;48.831632518293;2.3293121159077;28;;CREDITCARD
88140066;8017;Rocher - Laborde;48.87590240712654;2.322616316378116;65;;CREDITCARD
213683101;15054;Lecourbe - Jean Maridor;48.83796366147599;2.2877392172813416;19;;
213684750;15106;Grenelle - Violet;48.84993035512154;2.294612042605877;35;;CREDITCARD
2515049357;5124;Erasme - Ulm;48.84264375274712;2.3445946723222733;24;;
27364743;14106;Marc Sangnier - Porte de Vanves;48.825218683556734;2.3107116669416428;21;;
102314792;18046;Etienne Jodelle - Saint Ouen;48.88794016394694;2.326124420314341;33;;
35447568;22406;Guy Môquet - Etienne Dolet;48.81527009991819;2.298078276995073;23;;
128841079;1020;Cambon - Rivoli;48.866143390992;2.3251800647137;40;;CREDITCARD
583178525;31102;Boissière - Etienne Dolet;48.876111;2.4677312;21;;
2514995690;2111;Chabanais - Petits Champs;48.86703740186721;2.336716018617153;30;;
66491402;18022;Marcadet - Barbès;48.890451120965;2.3490573929687;37;;CREDITCARD
82387816;8054;Bertie Albrecht - Hoche;48.87614039826388;2.301303138307601;32;;CREDITCARD
213685090;15109;Cevennes - Bergers;48.84240765130395;2.281037718057633;29;;CREDITCARD
301841024;21209;Molière - République;48.81111581390707;2.3145738624448158;30;;
213679512;14012;Sibelle - Alésia;48.826701758539215;2.3384983465075493;37;;
66491389;8045;Place de la Reine Astrid;48.864920982538;2.3025491823859;58;;CREDITCARD
129038848;10042;Enghien - Faubourg Poissonnière;48.872420063053;2.3483952362828;33;;
102323152;19103;Manin - Carrières d'Amérique;48.884672142095;2.3919698596001;20;;
17581042048;17203;Place de la Porte de Champeret;48.886062068226;2.2917001576821;28;;CREDITCARD
230952057;42014;Place Marcel Cachin;48.81411442356866;2.39090770483017;32;;CREDITCARD
85147829;21005;Hôtel de Ville de Boulogne Billancourt;48.834958851668;2.2416803240776;26;;CREDITCARD
128932790;8028;Arsène Houssaye - Champs-Elysées;48.873409276267;2.2977904602885;0;;CREDITCARD
20636368032;5203;Victor Cousin - Cujas;48.847909849567;2.3424898070094;19;;CREDITCARD
213681356;14124;David Weill - Parc Montsouris;48.821092374256104;2.333725690841675;22;;CREDITCARD
2515351285;15133;Saint Lambert - Blomet;48.83659148147257;2.2930556908249855;27;;
213685514;15110;Place Robert Guillemard;48.836191728066666;2.2811267160086417;24;;
102329800;21006;Marcelin Berthelot;48.8415473058801;2.233161628246308;27;;
572566600;44013;Edouard Tremblay - Julian Grimaux;48.781383825117;2.3723508417606;30;;
54000625;20131;Repos - Cimetière du Père Lachaise;48.859358523593;2.3896131366845;33;;CREDITCARD
588452142;35010;Hoche - Jean Lolive;48.891102392008;2.4028435349464;24;;CREDITCARD
129132870;21015;Nationale - Place Jules Guesde;48.82753962462998;2.2416052222251897;23;;
620403530;44003;Gabriel Péri - Danielle Casanova;48.790114;2.4025777;20;;CREDITCARD
66491378;15034;Lakanal - Commerce;48.84442462786544;2.294059172272682;53;;CREDITCARD
41610121;5028;Censier - Jardin des Plantes;48.84107178161383;2.355475388467312;28;;CREDITCARD
1765749389;48010;Karl Marx;48.784527937293184;2.3646667979455587;16;;CREDITCARD
611152693;22203;Tertres - Fontaine;48.787553654715644;2.306235730648041;28;;
235241110;41202;Gare Rer de Fontenay sous Bois;48.8436279;2.4630465;61;;CREDITCARD
613737748;42021;Raspail - Manufacture des Oeillets;48.8094458;2.3903009;32;;CREDITCARD
1062671597;1119;Cossonnerie - Sébastopol;48.86132665908402;2.349419631063938;24;;
245187072;20115;Louis Lumière - Porte de Bagnolet;48.86431136;2.4105210229754;20;;
463297497;35020;Marcelle - Thalie;48.8835462;2.4137883;20;;CREDITCARD
213875650;25003;Henri Ste-Claire Déville - Paul Héroult;48.892663;2.172411;24;;
129144878;31003;Paris - Emile Zola;48.854898095789295;2.4186685681343083;30;;CREDITCARD
27415665;22402;Jean Jaurès - Salvador Allende;48.821475594736775;2.3026576638221745;43;;
593238093;9116;Victoire - Chaussée d'Antin;48.875065791004396;2.3316738009452824;24;;CREDITCARD
13356269;6025;Assas - Rennes;48.8492084999386;2.32851454623001;32;;
41498023;11030;Oberkampf - République;48.86531608707;2.37611478491;24;;CREDITCARD
20431005501;4201;Quai des Célestins - Henri IV;48.851290697625;2.3624387532495;12;;CREDITCARD
37791;11039;Richard Lenoir - Jean-Pierre Timbaud;48.865804276686;2.3693370749669;36;;CREDITCARD
50156117;17013;Legendre - Dulong;48.885325169402904;2.316423766314984;23;;CREDITCARD
210744286;11026;Chemin Vert - Saint-Maur;48.86112461407359;2.381299026310444;45;;CREDITCARD
213992316;32604;Square du Théâtre du Garde-Chasse;48.881287375060616;2.420119643211365;50;;
213694482;19024;Botzaris - Parc des Buttes Chaumont;48.877951;2.381464;20;;
235599121;41601;Général De Gaulle - Alouette;48.839109;2.4175664;26;;CREDITCARD
462875227;23006;Jules Guesde - Alsace;48.890566275506;2.2950777411461;25;;
101743895;15021;Joseph Liouville - Croix Nivert;48.844835471244416;2.297508493065834;64;;CREDITCARD
213691848;17105;Place Madeleine Daniélou;48.883498;2.282015;42;;
129011497;9010;Rochechouart lamartine;48.876719895109;2.344393021854;24;;CREDITCARD
76199461;18028;Championnet - Vauvenargues;48.89401874744574;2.3319872841238976;33;;CREDITCARD
54000601;18009;Jean-François Lépine - Stephenson;48.88611466796807;2.356855627529275;22;;CREDITCARD
213691137;17033;Carnot - Général Lanrezac;48.875443870736;2.2938242935036;30;;CREDITCARD
549876068;19032;Villette - Belleville;48.8726877314;2.376461327076;48;;CREDITCARD
1057774603;17125;Marie-Georges Picquart - Pereire;48.88863669349711;2.3111706599593163;32;;
82550543;16030;Place de Barcelone - Mirabeau;48.847623027364;2.2735664248466;55;;CREDITCARD
102749572;43005;Gare RER de Vincennes;48.847563015126106;2.433383166790009;51;;
390212609;16136;Théophile Gautier - François Millet;48.85034821320644;2.273029983043671;30;;
102338493;21701;Larmeroux - Baudelaire;48.816939911292;2.2809894804846;29;;
15462236;16008;Galilée - Kléber;48.867411865714;2.2907813801148;32;;CREDITCARD
27362896;22003;Beffroy;48.886591074488;2.2613945603371;26;;CREDITCARD
39254792;11024;Mairie du 11ème;48.858925;2.3789759;51;;CREDITCARD
63498079;19022;Marché Secrétan;48.88125496379482;2.373463287949562;26;;CREDITCARD
101024234;13050;Quai Panhard et Levassor;48.828374828097;2.3842737458056;57;;CREDITCARD
97677210;11105;Parmentier - République;48.8644954;2.3750124;50;;CREDITCARD
102331767;21008;Victor Hugo - Galliéni;48.838020154411;2.2460845112801;34;;CREDITCARD
875078767;20134;Lieutenant Chauré - Etienne Marey;48.86746195408435;2.405970990657807;20;;CREDITCARD
224256188;8056;Beaujon - Wagram;48.875352455985;2.2964416444302;29;;CREDITCARD
1558958733;24001;Arche - Léonard de Vinci;48.89790972494496;2.2383723043644914;28;;CREDITCARD
2515802454;22016;Charles de Gaulle - Sablonville;48.87991924860035;2.2763770446181297;26;;
648227675;14136;Auguste Cain - Jean Moulin;48.82577028927573;2.3210415244102482;40;;
1062206433;32302;Chemin Vert - Fraternité;48.877141208359035;2.4461565166711807;20;;
129032910;10014;Marseille - Beaurepaire;48.871624306962985;2.3639265082738348;55;;CREDITCARD
54001024;11035;Parmentier - Abel Rabaud;48.86921273836114;2.371688821240712;52;;CREDITCARD
94250567;42010;Mairie d'Ivry-sur-Seine;48.81057120969284;2.3842826485633855;53;;
129078200;15046;Parc Georges Brassens - Brancion;48.83227829269761;2.3022570088505745;29;;CREDITCARD
649888071;46001;Place Paul Eluard;48.7672039733195;2.4144977331161503;19;;CREDITCARD
82563707;16040;Exelmans - Michel-Ange;48.84309486651855;2.2597770800669053;33;;CREDITCARD
129143598;22006;Pierret - Madrid;48.882976576876565;2.260125767248034;28;;CREDITCARD
213690847;17028;Reims - Raymond Pitet;48.8888;2.296319;37;;
102333275;21301;Saint-Vincent - Verdun;48.819211549234495;2.254007756710053;34;;
640629438;42302;Aristide Briand - Gare de Bagneux;48.79387269664978;2.321148812770844;22;;CREDITCARD
27363362;19029;Seine - Flandre;48.886785741479684;2.3746193200349808;19;;CREDITCARD
237624030;9032;Mathurins - Auber;48.872988840744;2.3294984212276;36;;CREDITCARD
6399;19016;Hautpoul - Jean Jaurès;48.886393679436;2.3865414544355;32;;CREDITCARD
213957917;32003;Wilson - Métallurgie;48.909423010092326;2.3584435880184174;28;;
54000626;21104;Madame de Sanzillon - Mozart;48.90379820774301;2.3187401890754704;22;;CREDITCARD
210746090;11042;Grand Prieuré - Crussol;48.864660627935;2.3692265531829;49;;
18880379814;32026;Leroy des Barres - Médiathèque;48.928253687082;2.3681719727966;26;;CREDITCARD
27414841;9005;Square d'Anvers;48.882633484311;2.3448844062122;33;;CREDITCARD
42566291;8025;Miromesnil - La Boétie;48.873722412917;2.3158480972052;35;;CREDITCARD
82253759;7102;Mairie du 7ème;48.8577967;2.3192664;48;;
54000577;13002;Arago - Glacière;48.83486054775774;2.3445770524322067;27;;CREDITCARD
19495480499;12204;Prague - Théophile Roussel;48.850330563516;2.3758223011125;34;;CREDITCARD
213702608;20121;Boyer - Ménilmontant;48.868895162679;2.3919824145635;19;;
54000609;19013;Laumière - Petit;48.88467368538326;2.380039058625698;34;;CREDITCARD
128986726;8050;Boétie - Ponthieu;48.871417284355;2.3076787590981;45;;CREDITCARD
362869414;43003;Hôpital Bégin;48.84571672113;2.4272462725639;26;;CREDITCARD
214139374;42504;Gare RER de Gentilly;48.814280450380224;2.3410347104072575;30;;
17174681330;26013;Quai du docteur Dervaux;48.910482;2.297998;26;;CREDITCARD
213700358;20111;Villiers de l'Isle Adam - Pyrénées;48.867362;2.396222;20;;
66491405;20043;Charonne - Avron;48.851602665222;2.3984030470379;27;;CREDITCARD
559507144;42015;Place Jean Ferrat;48.8184945213025;2.3744174838066106;25;;
653063170;32016;Place de la Porte de Paris;48.93009363207303;2.3564037680625916;40;;CREDITCARD
3906215030;15201;Place Amédée Gordini - Lefebvre;48.83061737745;2.2920634208276;38;;
129151834;31010;Stalingrad - Désiré Chevalier;48.85670169739857;2.445072233676911;42;;
55664548;11004;Charonne - Faubourg Saint-Antoine;48.852191909696;2.3740932717919;34;;CREDITCARD
4329844165;18201;Tristan Tzara -  Tchaïkovski;48.89490221746837;2.3648490384221077;33;;
653200142;92008;Hôtel de Ville de Nanterre;48.892371898250424;2.205548956990242;38;;CREDITCARD
650091839;41402;Victor Hugo - Ecoles;48.80476007936134;2.4180373930262093;25;;CREDITCARD
18660653445;51004;Général Delambre - Prebuard;48.93870344444;2.2234171606307;29;;
42743053;18012;Stephenson - Doudeauville;48.888537048944826;2.3561610281467438;36;;CREDITCARD
213699913;19125;Place de l'Édit de Nantes;48.88879;2.3785;30;;CREDITCARD
101740379;14036;Boulard - Daguerre;48.83446472680611;2.3293386027216907;45;;CREDITCARD
49859500;12009;Charenton - Diderot;48.846171461187;2.3793068155646;18;;CREDITCARD
19006016846;19205;Simon Bolivar - Henri Turot;48.877475489801;2.3739709492211;23;;
647826568;5123;Saint-Germain - Thenard;48.850571;2.3471015;31;;CREDITCARD
100767550;4015;Mairie du 4ème;48.855949910497;2.3563823103905;44;;CREDITCARD
20431381973;31203;Henri Barbusse;48.932092978246;2.3982878482409;30;;
213694069;19008;Flandre - Alphonse Karr;48.89465;2.381868;26;;CREDITCARD
468843711;9021;Saint Georges - d'Aumale;48.87778639599673;2.337429821491241;23;;CREDITCARD
378626842;23009;Anatole France - Louise Michel;48.88873214926474;2.2881576418876652;50;;CREDITCARD
27414945;12027;Montgallet - Charenton;48.842647778701;2.3861649278137;16;;CREDITCARD
2515927759;42029;Stalingrad - Germaine Tailleferre;48.80257200481316;2.3786691203713417;28;;CREDITCARD
205955605;8035;Bienfaisance - Place de Narvik;48.87660163459077;2.3129771277308464;36;;
933214552;21313;Guynemer - Séverine;48.83091743371036;2.2790706530213356;26;;CREDITCARD
39217683;17102;Alfred Roll - Berthier;48.887808570529;2.3000952981763;28;;
353462947;28001;Richard Wallace - Place du 8 Mai 1945;48.87866794788021;2.2420343756675725;30;;CREDITCARD
1559700274;26007;Square Gilbert Thomain;48.90717373809284;2.2695400938391685;20;;
66491393;15025;Dupleix - du Guesclin;48.85147910413369;2.296709530055523;47;;CREDITCARD
1062223873;35018;Ancien Canal - Hélène Brion;48.89484799296163;2.4188338592648506;23;;CREDITCARD
49085250;18110;Departement - Pajol;48.886674849730184;2.3613611608743668;19;;
66491404;19005;Flandre - Riquet;48.888013281448;2.3737595955229;21;;CREDITCARD
66491392;10113;Parmentier - Hôpital Saint-Louis;48.871379874257;2.3698963836667;43;;CREDITCARD
2515907297;41606;Pasteur - Gambetta;48.84572797384512;2.4236011505126953;19;;CREDITCARD
341388492;17045;Place des Ternes.;48.878438631226516;2.297727763652802;46;;CREDITCARD
985828965;43402;Place de Verdun;48.8202823;2.473775;40;;
338762459;33018;Edouard Poisson - Victor Hugo;48.91118557052621;2.379864752692811;30;;CREDITCARD
323486248;12013;Montgallet - Reuilly;48.844291;2.3896481;15;;CREDITCARD
501318622;11115;Montreuil - Gonnet;48.850500564921;2.3890856287864;24;;
213688824;16111;Faustin Hélie - Desbordes-Valmore;48.859403;2.276522;33;;
210090269;11007;Jean Macé - Faidherbe;48.85337548426;2.3828620836139;78;;CREDITCARD
54000544;5021;Jussieu - Fossés Saint-Bernard;48.847185510023;2.3534858599305;39;;CREDITCARD
66491370;6013;Jacques Callot - Mazarine;48.855280175332;2.3375743255019;28;;CREDITCARD
27071684;12115;Porte de Vincennes;48.846454;2.415514;33;;
38263504;21305;Place Jacques Madaule;48.823933787309;2.2606918215752;25;;
82337423;7015;Varenne;48.857202661803;2.3152771219611;47;;CREDITCARD
20523046082;18204;Porte de la Chapelle - Boulevard Ney;48.900097357789;2.3586005020149;52;;
49403716;8033;Commandant Rivière;48.872933;2.309796;42;;CREDITCARD
470807791;16121;Jardin d'Acclimatation;48.878772242510465;2.270772233605385;33;;CREDITCARD
568135465;23001;Paul Vaillant Couturier - Chaptal;48.893479576183;2.2775253653526;39;;CREDITCARD
82450803;15010;Square Cambronne;48.84756654526;2.3025691509247;59;;CREDITCARD
214102967;41102;Gare de Laplace;48.80893199114179;2.3349460959434514;43;;CREDITCARD
54000597;17037;Bayen - Pereire;48.881804409079656;2.2921088710427284;22;;
2515658032;18141;Clignancourt - Sofia;48.88511992309783;2.34719488842051;19;;
652192395;16124;Route de Sèvres - Porte de Bagatelle;48.87525984132485;2.249415814876557;66;;CREDITCARD
571923059;33003;Bordier - Félix Faure;48.90390751882016;2.3830059170722966;48;;
54000635;33009;Félix Faure - Sadi Carnot;48.90812110228388;2.378623187541962;33;;CREDITCARD
357409723;15033;Place Violet;48.844878938365;2.2905756533146;45;;
1062179194;25005;18 juin 1940 - Buzenval;48.868807;2.185428;25;;
1063017616;22505;Mairie de La Garenne Colombes;48.90663823468682;2.24679596722126;22;;
378648513;13045;Jean Colly - Tolbiac;48.827817291597846;2.3705490678548813;36;;CREDITCARD
